time,leftEncoderCount,rightEncoderCount
7177,1259.71,933.35
7179,1259.71,933.35
7180,1259.71,933.35
7182,1259.71,933.35
7184,1259.71,933.35
7186,1259.71,933.35
7188,1259.71,933.35
7190,1259.71,933.35
7192,1259.71,933.35
7194,1259.71,933.35
7196,1259.71,933.35
7198,1259.71,933.35
7200,1259.71,933.35
7201,1259.71,933.35
7203,1259.71,933.35
7205,1259.71,933.35
7207,1259.71,933.35
7209,1259.71,933.35
7211,1259.71,933.35
7213,1259.71,933.35
7215,1259.71,933.35
7217,1259.71,933.35
7219,1259.71,933.35
7221,1259.71,933.35
7223,1259.71,933.35
7224,1259.71,933.35
7226,1259.68,933.35
7228,1259.71,933.35
7230,1259.68,933.35
7232,1259.68,933.35
7234,1259.68,933.35
7236,1259.68,933.35
7238,1259.68,933.35
7240,1259.68,933.35
7242,1259.68,933.35
7244,1259.68,933.35
7245,1259.68,933.35
7247,1259.68,933.35
7249,1259.68,933.35
7251,1259.68,933.35
7253,1259.68,933.35
7255,1259.68,933.35
7257,1259.68,933.35
7259,1259.68,933.35
7261,1259.68,933.35
7263,1259.68,933.35
7265,1259.68,933.35
7266,1259.68,933.35
7268,1259.68,933.35
7270,1259.68,933.35
7272,1259.68,933.35
7274,1259.68,933.35
7276,1259.68,933.35
7278,1259.68,933.35
7280,1259.68,933.35
7282,1259.68,933.35
7284,1259.68,933.35
7286,1259.68,933.35
7287,1259.68,933.35
7289,1259.68,933.35
7291,1259.68,933.35
7293,1259.66,933.35
7295,1259.68,933.35
7297,1259.68,933.35
7299,1259.68,933.35
7301,1259.68,933.35
7303,1259.68,933.35
7305,1259.68,933.35
7307,1259.68,933.35
7308,1259.68,933.35
7310,1259.68,933.35
7312,1259.66,933.35
7314,1259.66,933.35
7316,1259.68,933.35
7318,1259.68,933.35
7320,1259.68,933.35
7322,1259.66,933.35
7324,1259.66,933.35
7326,1259.68,933.35
7328,1259.68,933.35
7329,1259.68,933.35
7331,1259.66,933.35
7333,1259.68,933.35
7335,1259.66,933.35
7337,1259.66,933.35
7339,1259.66,933.35
7341,1259.66,933.35
7343,1259.66,933.35
7345,1259.66,933.35
7347,1259.66,933.35
7349,1259.66,933.35
7350,1259.68,933.35
7352,1259.66,933.35
7354,1259.66,933.35
7356,1259.66,933.35
7358,1259.66,933.35
7360,1259.66,933.35
7362,1259.66,933.35
7364,1259.66,933.35
7366,1259.66,933.35
7368,1259.66,933.35
7370,1259.66,933.35
7371,1259.66,933.35
7373,1259.66,933.35
7375,1259.66,933.35
7377,1259.66,933.35
7379,1259.66,933.35
7381,1259.66,933.35
7383,1259.66,933.35
7385,1259.66,933.35
7387,1259.66,933.35
7389,1259.66,933.35
7391,1259.66,933.35
7392,1259.66,933.35
7394,1259.66,933.35
7396,1259.66,933.35
7398,1259.66,933.35
7400,1259.66,933.35
7402,1259.66,933.35
7404,1259.66,933.35
7406,1259.66,933.35
7408,1259.66,933.35
7410,1259.66,933.35
7412,1259.66,933.35
7413,1259.66,933.35
7415,1259.66,933.35
7417,1259.66,933.35
7419,1259.66,933.35
7421,1259.66,933.35
7423,1259.66,933.35
7425,1259.66,933.35
7427,1259.66,933.35
7429,1259.66,933.35
7431,1259.66,933.35
7433,1259.66,933.35
7434,1259.66,933.35
7436,1259.66,933.35
7438,1259.66,933.35
7440,1259.66,933.35
7442,1259.66,933.35
7444,1259.66,933.35
7446,1259.66,933.35
7448,1259.66,933.35
7450,1259.66,933.35
