time,leftEncoderCount,rightEncoderCount
12397,1324.04,930.11
12399,1324.04,930.09
12401,1324.04,930.09
12403,1324.04,930.09
12405,1324.04,930.09
12407,1324.04,930.09
12409,1324.04,930.09
12411,1324.04,930.11
12413,1324.04,930.09
12415,1324.04,930.09
12417,1324.04,930.11
12419,1324.04,930.09
12421,1324.04,930.09
12423,1324.04,930.09
12425,1324.04,930.11
12427,1324.04,930.09
12429,1324.04,930.09
12431,1324.04,930.09
12433,1324.04,930.09
12435,1324.04,930.09
12437,1324.04,930.09
12439,1324.04,930.09
12441,1324.04,930.09
12443,1324.04,930.11
12445,1324.04,930.09
12447,1324.04,930.09
12449,1324.04,930.09
12451,1324.04,930.09
12453,1324.04,930.09
12455,1324.04,930.09
12457,1324.04,930.09
12459,1324.04,930.09
12461,1324.04,930.11
12463,1324.04,930.09
12465,1324.04,930.09
12467,1324.04,930.09
12469,1324.04,930.09
12471,1324.04,930.11
12473,1324.04,930.11
12475,1324.04,930.09
12477,1324.04,930.11
12479,1324.04,930.09
12481,1324.04,930.09
12483,1324.04,930.09
12485,1324.04,930.11
12487,1324.04,930.09
12489,1324.04,930.11
12491,1324.04,930.09
12493,1324.04,930.09
12495,1324.04,930.09
12497,1324.04,930.09
12499,1324.04,930.09
12501,1324.04,930.11
12503,1324.04,930.11
12505,1324.04,930.11
12507,1324.04,930.11
12509,1324.04,930.09
12511,1324.04,930.11
12513,1324.04,930.09
12515,1324.04,930.09
12517,1324.04,930.09
12519,1324.04,930.09
12521,1324.04,930.09
12523,1324.04,930.09
12525,1324.04,930.09
12527,1324.04,930.09
12529,1324.04,930.09
12531,1324.04,930.09
12533,1324.04,930.09
12535,1324.04,930.09
12537,1324.04,930.09
12539,1324.04,930.09
12541,1324.04,930.09
12543,1324.04,930.09
12545,1324.04,930.09
12547,1324.04,930.09
12549,1324.04,930.09
12551,1324.04,930.09
12553,1324.04,930.09
12555,1324.04,930.09
12557,1324.04,930.09
12559,1324.04,930.09
12561,1324.04,930.09
12563,1324.04,930.09
12565,1324.04,930.09
12567,1324.04,930.09
12569,1324.04,930.09
12571,1324.04,930.09
12573,1324.04,930.11
