time,leftEncoderCount,rightEncoderCount
9307,800.00,808.78
9317,800.00,877.02
9327,800.00,840.28
9337,800.00,838.14
9347,800.00,845.57
9357,800.00,860.69
9367,800.00,867.73
9377,800.00,863.67
9387,800.00,850.78
9397,800.00,77.00
9407,800.00,-494.93
9417,800.00,-142.90
9427,800.00,840.14
9437,800.00,840.14
9447,800.00,835.14
9457,800.00,337.93
9467,800.00,834.28
9477,800.00,844.21
9487,800.00,698.43
9497,800.00,850.76
9507,800.00,891.08
9517,800.00,772.48
9527,800.00,830.87
9537,800.00,846.66
9547,800.00,789.65
9557,800.00,775.43
9567,800.00,793.95
9577,800.00,820.17
9587,800.00,840.21
9597,800.00,845.49
9607,800.00,827.99
9617,800.00,839.95
9627,800.00,868.49
9637,800.00,844.97
9647,800.00,867.26
9657,800.00,781.19
9667,800.00,814.26
9677,800.00,821.63
9687,800.00,837.50
9697,800.00,802.24
9707,800.00,784.20
9717,800.00,827.48
9727,800.00,838.15
9737,800.00,847.86
9747,800.00,799.67
9757,800.00,854.74
9767,800.00,848.38
9777,800.00,868.66
9787,800.00,784.87
9797,800.00,827.62
9807,800.00,831.89
9817,800.00,11.90
9827,800.00,-555.68
9837,800.00,838.90
9847,800.00,849.52
9857,800.00,46.30
9867,800.00,888.26
9877,800.00,845.94
9887,800.00,533.11
9897,800.00,686.87
9907,800.00,869.52
9917,800.00,756.01
9927,800.00,778.06
9937,800.00,759.75
9947,800.00,797.51
9957,800.00,834.77
9967,800.00,816.91
9977,800.00,826.80
9987,800.00,796.29
9997,800.00,855.23
10007,800.00,869.80
10017,800.00,852.34
10027,800.00,830.88
10037,800.00,808.49
10047,800.00,831.69
10057,800.00,818.93
10067,800.00,823.35
10077,800.00,822.97
10087,800.00,829.98
10097,800.00,794.03
10107,800.00,818.51
10117,800.00,836.17
10127,800.00,850.26
10137,800.00,860.46
10147,800.00,831.94
10157,800.00,849.24
10167,800.00,835.49
10177,800.00,830.60
10187,800.00,834.41
10197,800.00,841.60
10207,800.00,843.21
10217,800.00,841.54
10227,800.00,66.92
10237,800.00,868.44
10247,800.00,834.17
10257,800.00,-190.71
10267,800.00,871.76
10277,800.00,402.99
10287,800.00,853.66
10297,800.00,850.80
10307,800.00,629.97
10317,800.00,831.52
10327,800.00,835.53
10337,800.00,767.01
10347,800.00,813.91
10357,800.00,823.11
10367,800.00,833.99
10377,800.00,-16.93
10387,800.00,849.12
10397,800.00,854.06
10407,800.00,843.51
10417,800.00,861.29
10427,800.00,-73.62
10437,800.00,647.00
10447,800.00,818.09
10457,800.00,687.05
10467,800.00,716.33
10477,800.00,839.13
10487,800.00,844.06
10497,800.00,863.42
10507,800.00,867.31
10517,800.00,864.21
10527,800.00,784.68
10537,800.00,863.96
10547,800.00,820.13
10557,800.00,817.51
10567,800.00,861.57
10577,800.00,846.18
10587,800.00,843.00
10597,800.00,803.54
10607,792.50,826.11
10617,782.50,846.31
10627,772.50,816.15
10637,762.50,855.93
10647,752.50,844.86
10657,742.50,824.03
10667,732.50,798.89
10677,722.50,808.34
10687,712.50,787.22
10697,702.50,805.32
10707,692.50,789.75
10717,682.50,769.94
10727,672.50,759.74
10737,662.50,741.68
10747,652.50,729.29
10757,642.50,781.87
10767,632.50,725.30
10777,622.50,768.78
10787,612.50,739.94
10797,602.50,671.03
10807,592.50,715.88
10817,582.50,671.28
10827,572.50,654.69
10837,562.50,662.54
10847,552.50,639.79
10857,542.50,639.86
10867,532.50,641.63
10877,522.50,630.86
10887,512.50,624.23
10897,502.50,617.63
10907,492.50,551.08
10917,482.50,548.89
10927,472.50,554.62
10937,462.50,630.50
10947,452.50,629.76
10957,442.50,552.44
10967,432.50,557.99
10977,422.50,491.15
10987,412.50,568.41
10997,402.50,526.12
11007,392.50,530.19
11017,382.50,474.34
11027,372.50,437.72
11037,362.50,506.72
11047,352.50,426.63
11057,342.50,479.17
11067,332.50,416.26
11077,322.50,449.00
11087,312.50,463.57
11097,302.50,459.44
11107,292.50,461.13
11117,282.50,459.13
11127,272.50,375.94
11137,262.50,450.96
11147,252.50,322.88
11157,242.50,439.17
11167,232.50,296.60
11177,222.50,274.23
11187,212.50,262.80
11197,202.50,262.96
11207,192.50,343.07
11217,182.50,250.94
11227,172.50,236.91
11237,162.50,234.89
11247,152.50,230.33
11257,142.50,224.21
11267,132.50,211.16
11277,122.50,203.73
11287,112.50,137.27
11297,102.50,188.65
11307,92.50,169.18
11317,82.50,155.08
11327,72.50,77.00
11337,62.50,134.71
11347,52.50,115.25
11357,42.50,102.38
11367,32.50,89.08
11377,22.50,29.57
11387,12.50,5.48
11397,2.50,3.97
