Time Speed
19969	360
19974	358
19979	354
19984	352
19989	346
19994	338
20025	75.16129032
20030	582
20035	552
20040	528
20045	502
20050	476
20055	456
20060	436
20065	420
20070	406
20075	392
20080	376
20085	364
20090	356
20095	352
20100	352
20105	350
20110	344
20115	346
20120	342
20125	348
20130	350
20135	344
20140	346
20145	348
20150	348
20155	340
20160	322
20165	320
20170	326
20175	330
20180	330
20185	330
20190	342
20195	360
20200	370
20205	374
20210	372
20215	362
20220	362
20225	368
20230	364
20235	352
20240	348
20245	348
20250	346
20255	354
20260	352
20265	350
20270	354
20275	352
20280	358
20285	364
20290	360
20295	352
20300	346
20305	344
20310	344
20315	348
20320	350
20325	346
20330	344
20335	346
20340	360
20345	370
20350	372
20355	372
20360	372
20365	368
20370	372
20375	374
20380	368
20385	348
20390	340
20395	348
20400	362
20405	358
20410	352
20415	350
20420	356
20425	364
20430	368
20435	364
20440	366
20445	364
20450	358
20455	356
20460	350
20465	342
20470	342
20475	334
20480	330
20485	334
20490	336
20495	340
20500	352
20505	348
20510	342
20515	346
20520	346
20525	348
20530	342
20535	334
20540	332
20545	326
20550	328
20555	330
20560	326
20565	328
20570	322
20575	326
20580	336
20585	338
20590	338
20595	338
20600	338
20605	334
20610	338
20615	344
20620	326
20625	324
20630	324
20635	320
20640	320
20645	324
20650	330
20655	330
20660	344
20665	352
20670	352
20675	356
20680	354
20685	358
20690	358
20695	346
20700	344
20705	346
20710	340
20715	346
20720	354
20725	352
20730	344
20735	344
20740	350
20745	350
20750	346
20755	350
20760	352
20765	350
20770	348
20775	340
20780	336
20785	336
20790	334
20795	332
20800	334
20805	330
20810	336
20815	340
20820	342
20825	350
20830	350
20835	342
20840	344
20845	342
20850	340
20855	342
20860	330
20865	326
20870	326
20875	326
20880	326
20885	324
20890	330
20895	338
20900	344
20905	348
20910	342
20915	344
20920	346
20925	340
20930	338
20935	332
20940	332
20945	334
20950	340
20955	340
20960	338
20965	342
20970	348
20975	348
20980	354
20985	358
20990	352
20995	358
21000	360
21005	352
21010	346
21015	346
21020	340
21025	344
21030	352
21035	350
21040	344
21045	352
21050	352
21055	346
21060	348
21065	354
21070	352
21075	344
21080	344
21085	334
21090	332
21095	326
21100	328
21105	326
21110	320
21115	320
21120	320
21125	326
21130	330
21135	338
21140	348
21145	354
21150	352
21155	344
21160	334
21165	338
21170	342
21175	330
21180	330
21185	332
21190	336
21195	332
21200	334
21205	336
21210	334
21215	338
21220	342
21225	336
21230	330
21235	324
21240	332
21245	340
21250	340
21255	336
21260	328
21265	330
21270	336
21275	338
21280	346
21285	354
21290	358
21295	362
21300	366
21305	364
21310	358
21315	356
