time,leftEncoderCount,rightEncoderCount
15091,2241.85,1868.33
15093,2242.91,1869.35
15095,2244.01,1870.34
15097,2245.11,1871.33
15099,2246.20,1872.27
15101,2247.37,1873.37
15103,2248.55,1874.31
15105,2249.77,1875.17
15107,2250.74,1876.16
15109,2251.89,1877.25
15111,2252.93,1878.19
15114,2254.02,1879.08
15116,2255.15,1880.04
15118,2256.29,1880.72
15120,2257.47,1881.61
15122,2258.56,1882.50
15124,2259.71,1883.41
15126,2260.73,1884.35
15128,2261.66,1885.29
15130,2262.60,1886.07
15132,2263.49,1886.82
15134,2264.40,1887.55
15136,2265.26,1888.28
15139,2266.41,1889.20
15141,2267.04,1889.95
15143,2267.90,1890.74
15145,2268.91,1891.41
15147,2269.88,1892.30
15149,2271.00,1893.06
15151,2272.10,1893.63
15153,2273.06,1894.07
15155,2273.95,1894.73
15157,2274.86,1895.40
15159,2275.93,1896.06
15161,2276.97,1896.76
15164,2277.94,1897.49
15166,2278.95,1898.17
15168,2280.08,1898.82
15170,2281.33,1899.42
15172,2282.47,1900.20
15174,2283.65,1900.70
15176,2284.72,1901.27
15178,2285.68,1901.95
15180,2286.65,1902.71
15182,2287.64,1903.46
15184,2288.58,1904.09
15186,2289.67,1904.74
15189,2290.95,1905.50
15191,2292.23,1906.46
15193,2293.51,1907.35
15195,2295.07,1908.36
15197,2295.93,1908.94
15199,2297.16,1909.77
15201,2298.36,1910.61
15203,2299.58,1911.47
15205,2300.91,1912.35
15207,2302.55,1913.48
15209,2303.52,1914.08
15211,2304.61,1914.78
15214,2305.66,1915.56
15216,2306.47,1916.53
15218,2307.33,1917.49
15220,2308.24,1918.30
15222,2309.15,1919.11
15224,2310.30,1919.84
15226,2311.21,1920.70
15228,2312.20,1921.79
15230,2313.27,1922.58
15232,2314.37,1923.44
15234,2315.36,1924.35
15236,2316.35,1925.18
15239,2317.37,1925.99
15241,2318.12,1926.62
15243,2318.72,1927.32
15245,2319.66,1928.31
15247,2320.55,1929.02
15249,2321.46,1929.59
15251,2322.58,1930.40
15253,2323.36,1931.08
15255,2324.30,1931.91
15257,2325.35,1932.64
15259,2326.31,1933.32
15261,2327.30,1934.08
15264,2328.48,1934.81
15266,2329.62,1935.56
15268,2330.87,1936.48
15270,2332.05,1937.15
15272,2333.25,1937.94
15274,2334.55,1938.51
15276,2335.80,1939.34
15278,2337.11,1940.15
15280,2338.33,1941.01
15282,2339.66,1941.82
15284,2340.89,1942.63
15286,2342.14,1943.36
15289,2343.52,1944.12
15291,2344.88,1944.95
15293,2346.23,1945.84
15295,2347.67,1947.01
15297,2348.45,1947.69
15299,2349.52,1948.63
15301,2350.51,1949.46
15303,2351.50,1950.32
15305,2352.49,1951.16
15307,2353.98,1952.36
15309,2354.92,1952.96
15311,2356.07,1953.87
15314,2357.29,1954.70
15316,2358.44,1955.54
15318,2359.64,1956.40
15320,2360.68,1957.26
15322,2361.72,1958.12
15324,2362.77,1958.95
15326,2363.73,1959.82
15328,2364.75,1960.73
15330,2365.71,1961.41
15332,2366.73,1962.19
15334,2367.67,1963.13
15336,2368.50,1964.09
15339,2369.34,1965.14
15341,2370.10,1966.10
15343,2370.88,1967.06
15345,2371.79,1967.93
15347,2372.68,1968.86
15349,2373.62,1969.78
15351,2374.89,1970.87
15353,2375.73,1971.58
15355,2376.72,1972.52
15357,2377.76,1973.40
15359,2378.81,1974.13
15361,2379.87,1974.97
15364,2381.02,1975.98
15366,2382.07,1977.10
15368,2383.21,1978.02
15370,2384.31,1978.90
15372,2385.46,1979.69
15374,2386.55,1980.63
15376,2387.62,1981.51
15378,2388.71,1982.53
15380,2389.86,1983.47
15382,2391.14,1984.38
15384,2392.31,1985.19
15386,2393.51,1986.00
15389,2394.76,1986.94
15391,2395.91,1987.85
15393,2397.06,1988.84
15395,2398.05,1989.73
15397,2399.15,1990.74
15399,2400.19,1991.71
15401,2401.31,1992.60
15403,2402.41,1993.43
15405,2403.47,1994.37
15407,2404.99,1995.39
15409,2405.82,1996.12
15411,2406.94,1997.03
15414,2407.99,1997.71
15416,2408.95,1998.36
15418,2410.02,1999.27
15420,2411.04,2000.11
15422,2412.16,2000.71
15424,2413.25,2001.23
15426,2414.35,2001.96
15428,2415.42,2002.90
15430,2416.59,2003.68
15432,2417.64,2004.30
15434,2418.65,2005.01
15436,2419.72,2005.76
15439,2420.69,2006.42
15441,2421.55,2007.33
15443,2422.36,2007.90
15445,2423.11,2008.53
15447,2424.08,2009.21
15449,2425.04,2009.86
15451,2426.08,2010.56
15453,2427.13,2011.27
15455,2428.20,2011.92
15457,2429.32,2012.49
15459,2430.31,2013.30
15461,2431.33,2013.87
15464,2432.53,2014.60
15466,2433.28,2015.18
15468,2434.40,2015.75
15470,2435.47,2016.33
15472,2436.65,2017.03
15474,2437.61,2017.66
15476,2438.52,2018.23
15478,2439.46,2019.14
15480,2440.40,2019.85
15482,2441.31,2020.37
15484,2442.38,2020.73
15486,2443.95,2021.38
15489,2445.38,2022.32
15491,2446.89,2023.18
15493,2448.48,2023.78
15495,2449.95,2024.33
15497,2451.22,2024.83
15499,2452.45,2025.56
15501,2453.99,2026.76
15503,2454.87,2027.49
15505,2456.00,2028.27
15507,2457.06,2028.97
15509,2458.06,2029.44
15511,2459.12,2030.20
15514,2460.14,2031.14
15516,2461.18,2032.15
15518,2462.10,2033.07
15520,2463.30,2033.85
15522,2464.05,2034.35
15524,2465.02,2035.13
15526,2466.01,2035.96
15528,2467.00,2036.67
15530,2468.12,2037.50
15532,2469.29,2038.52
15534,2470.34,2039.38
15536,2471.43,2040.19
15539,2472.53,2040.86
15541,2473.65,2041.52
15543,2474.67,2042.25
15545,2475.66,2043.06
15547,2476.65,2043.92
15549,2477.59,2044.83
15551,2478.58,2045.66
15553,2479.44,2046.58
15555,2480.20,2047.36
15557,2481.21,2048.30
15559,2481.81,2048.90
15561,2482.65,2049.63
15564,2483.48,2050.49
15566,2484.47,2051.37
15568,2485.46,2052.34
15570,2486.61,2053.07
15572,2487.71,2053.70
15574,2488.80,2054.45
15576,2490.21,2055.55
15578,2490.99,2056.02
15580,2492.01,2056.80
15582,2493.03,2057.58
15584,2494.07,2058.26
15586,2495.16,2058.96
15589,2496.21,2059.90
15591,2497.41,2060.76
15593,2498.55,2061.47
15595,2499.86,2062.09
15597,2501.14,2062.67
15599,2502.49,2063.34
15601,2503.72,2064.10
15603,2504.92,2064.91
15605,2506.17,2065.69
15607,2507.34,2066.60
15609,2508.52,2067.57
15611,2509.77,2068.27
15614,2510.91,2069.05
15616,2512.11,2069.92
15618,2513.18,2070.78
15620,2514.33,2071.66
15622,2515.43,2072.58
15624,2516.55,2073.46
15626,2517.72,2074.40
15628,2518.79,2075.31
15630,2519.86,2076.25
15632,2521.06,2077.45
15634,2521.74,2078.26
15636,2522.65,2079.25
15639,2523.56,2080.24
15641,2524.55,2081.10
15643,2525.47,2081.99
15645,2526.51,2082.85
15647,2527.47,2083.84
15649,2528.41,2084.78
15651,2529.38,2085.72
15653,2530.21,2086.79
15655,2531.05,2087.75
15657,2531.67,2088.64
15659,2532.59,2089.50
15661,2533.58,2090.44
15664,2534.52,2091.22
15666,2535.58,2092.34
15668,2536.60,2093.05
15670,2537.75,2093.83
15672,2538.79,2094.66
15674,2539.81,2095.60
15676,2540.90,2096.44
15678,2541.97,2097.32
15680,2543.12,2098.11
15682,2544.16,2098.76
15684,2545.15,2099.54
15686,2546.28,2100.24
15689,2547.76,2101.08
15691,2548.75,2101.70
15693,2550.01,2102.49
15695,2551.31,2103.16
15697,2552.48,2103.89
15699,2553.71,2104.52
15701,2555.06,2105.28
15703,2556.52,2106.01
15705,2558.09,2106.84
15707,2559.52,2107.49
15709,2560.70,2108.01
15711,2561.87,2108.74
15714,2562.78,2109.48
15716,2563.54,2110.21
15718,2564.79,2110.88
15720,2565.94,2111.74
15722,2567.01,2112.45
15724,2568.08,2113.02
15726,2569.22,2113.86
15728,2570.27,2114.64
15730,2571.36,2115.16
15732,2572.35,2115.76
15734,2573.32,2116.52
15736,2574.34,2117.30
15739,2575.38,2118.08
15741,2576.27,2118.73
15743,2577.18,2119.38
15745,2578.43,2120.22
15747,2579.16,2120.77
15749,2580.10,2121.52
15751,2581.06,2122.33
15753,2581.98,2123.01
15755,2582.99,2123.69
15757,2584.22,2124.60
15759,2585.03,2125.33
15761,2586.04,2126.30
15764,2587.14,2127.23
15766,2588.16,2128.02
15768,2589.25,2128.80
15770,2590.27,2129.66
15772,2591.31,2130.60
15774,2592.36,2131.46
15776,2593.32,2132.06
15778,2594.29,2132.84
15780,2595.33,2133.57
15782,2596.35,2134.33
15784,2597.41,2134.98
15786,2598.43,2135.84
15789,2599.53,2136.26
15791,2600.57,2137.30
15793,2601.61,2138.08
15795,2602.68,2138.71
15797,2603.73,2139.26
15799,2604.79,2139.86
15801,2605.76,2140.56
15803,2606.75,2141.19
15805,2607.82,2141.86
15807,2608.94,2142.46
15809,2610.17,2143.12
15811,2611.29,2143.74
15814,2612.51,2144.39
15816,2613.63,2144.97
15818,2614.73,2145.72
15820,2615.93,2146.48
15822,2617.00,2147.29
15824,2618.33,2148.07
15826,2619.61,2148.75
15828,2620.83,2149.50
15830,2622.06,2150.31
15832,2623.15,2151.23
15834,2624.30,2152.27
15836,2625.37,2152.97
15839,2626.52,2153.83
15841,2627.64,2154.69
15843,2628.76,2155.50
15845,2629.88,2156.39
15847,2630.85,2157.28
15849,2631.68,2158.27
15851,2632.46,2159.28
15853,2633.22,2160.35
15855,2634.08,2161.21
15857,2635.07,2162.05
15859,2636.04,2162.83
15861,2637.03,2163.59
15864,2638.12,2164.42
15866,2639.01,2165.28
15868,2639.87,2166.32
15870,2640.70,2167.29
15872,2641.59,2168.33
15874,2642.58,2169.19
15876,2643.55,2170.11
15878,2644.59,2171.17
15880,2645.58,2171.96
15882,2646.62,2172.77
15884,2647.59,2173.60
15886,2648.60,2174.46
15889,2649.73,2175.37
15891,2650.69,2176.26
15893,2651.76,2177.17
15895,2652.80,2178.14
15897,2653.87,2179.02
15899,2655.05,2179.88
15901,2656.53,2180.88
15903,2657.45,2181.63
15905,2658.59,2182.54
15907,2659.84,2183.51
15909,2661.04,2184.34
15911,2662.24,2185.23
15914,2663.47,2186.04
15916,2664.62,2187.06
15918,2665.89,2188.00
15920,2667.22,2188.91
15922,2668.53,2189.72
15924,2670.01,2190.65
15926,2671.21,2191.62
15928,2672.52,2192.56
15930,2673.72,2193.47
15932,2674.94,2194.20
15934,2676.09,2195.30
15936,2677.24,2196.13
15939,2678.46,2197.12
15941,2679.59,2197.83
15943,2680.68,2198.48
15945,2681.70,2199.34
15947,2682.71,2200.30
15949,2683.65,2201.14
15951,2684.54,2201.95
15953,2685.40,2202.73
15955,2686.26,2203.56
15957,2687.54,2204.71
15959,2688.24,2205.28
15961,2689.16,2206.01
15964,2690.12,2206.82
15966,2691.01,2207.74
15968,2691.97,2208.54
15970,2692.88,2209.40
15972,2693.88,2210.34
15974,2694.87,2211.20
15976,2695.88,2211.80
15978,2696.85,2212.43
15980,2697.87,2213.39
15982,2698.80,2214.12
15984,2699.74,2214.72
15986,2700.63,2215.17
15989,2701.59,2215.92
15991,2702.64,2216.86
15993,2703.79,2217.33
15995,2704.88,2217.70
15997,2706.08,2218.48
15999,2707.28,2219.08
16001,2708.48,2219.55
16003,2709.57,2220.20
16005,2710.70,2220.88
16007,2711.90,2221.35
16009,2713.02,2221.82
16011,2714.22,2222.42
16014,2715.65,2223.20
16016,2716.43,2223.72
16018,2717.40,2224.35
16020,2718.41,2224.92
16022,2719.51,2225.44
16024,2720.53,2226.02
16026,2721.70,2226.77
16028,2722.77,2227.63
16030,2723.84,2228.34
16032,2724.93,2228.94
16034,2725.98,2229.59
16036,2727.15,2230.45
16039,2728.40,2231.28
16041,2729.52,2232.01
16043,2730.78,2232.85
16045,2732.03,2233.81
16047,2733.15,2234.67
16049,2734.24,2235.27
16051,2735.13,2236.16
16053,2735.99,2237.05
16055,2736.90,2237.88
16057,2737.95,2238.64
16059,2738.96,2239.50
16061,2740.09,2240.41
16064,2741.10,2241.35
16066,2742.17,2242.21
16068,2743.19,2243.07
16070,2744.39,2244.14
16072,2745.09,2244.84
16074,2745.93,2245.76
16076,2746.81,2246.72
16078,2747.70,2247.58
16080,2748.61,2248.36
16082,2749.58,2249.17
16084,2750.54,2250.01
16086,2751.59,2251.00
16089,2752.60,2251.96
16091,2753.70,2252.90
16093,2754.79,2253.66
16095,2755.91,2254.34
16097,2757.06,2255.15
16099,2758.24,2256.08
16101,2759.49,2257.00
16103,2760.66,2257.83
16105,2761.89,2258.43
16107,2763.09,2259.34
16109,2764.34,2260.26
16111,2765.64,2261.17
16114,2766.82,2261.87
16116,2768.01,2262.53
16118,2769.21,2263.20
16120,2770.44,2263.83
16122,2771.59,2264.66
16124,2772.66,2265.65
16126,2774.06,2266.98
16128,2774.85,2267.58
16130,2775.94,2268.26
16132,2776.96,2268.76
16134,2777.95,2269.54
16136,2779.12,2270.37
16139,2780.38,2271.29
16141,2781.55,2272.10
16143,2782.80,2272.67
16145,2784.05,2273.48
16147,2785.17,2274.34
16149,2786.27,2275.28
16151,2787.36,2276.09
16153,2788.41,2276.97
16155,2789.37,2277.75
16157,2790.34,2278.56
16159,2791.35,2279.48
16161,2792.45,2280.21
16164,2793.41,2281.12
16166,2794.54,2282.03
16168,2795.58,2282.89
16170,2796.65,2283.78
16172,2797.64,2284.61
16174,2798.71,2285.53
16176,2799.96,2286.62
16178,2800.66,2287.27
16180,2801.65,2288.24
16182,2802.83,2289.36
16184,2803.61,2290.12
16186,2804.55,2291.11
16189,2805.57,2292.12
16191,2806.51,2293.04
16193,2807.37,2294.03
16195,2808.17,2294.97
16197,2808.98,2295.90
16199,2810.05,2296.82
16201,2811.04,2297.94
16203,2812.09,2298.88
16205,2813.21,2299.74
16207,2814.09,2300.49
16209,2815.27,2301.28
16211,2816.41,2302.32
16214,2817.59,2303.39
16216,2818.74,2304.48
16218,2819.99,2305.03
16220,2821.32,2305.76
16222,2822.49,2306.52
16224,2823.77,2307.46
16226,2824.92,2308.42
16228,2826.12,2309.31
16230,2827.34,2310.12
16232,2828.54,2310.98
16234,2829.66,2311.89
16236,2830.78,2312.67
16239,2832.14,2313.69
16241,2832.95,2314.32
16243,2834.12,2315.18
16245,2835.22,2315.98
16247,2836.36,2316.77
16249,2837.56,2317.44
16251,2838.63,2318.07
16253,2839.75,2318.83
16255,2840.80,2319.84
16257,2841.87,2320.63
16259,2842.83,2321.20
16261,2843.85,2321.72
16264,2844.81,2322.48
16266,2845.80,2323.34
16268,2846.80,2324.07
16270,2847.66,2324.67
16272,2848.62,2325.45
16274,2849.59,2325.97
16276,2850.37,2326.60
16278,2851.25,2327.28
16280,2852.17,2327.85
16282,2853.05,2328.37
16284,2853.89,2329.02
16286,2854.85,2329.70
16289,2855.92,2330.30
16291,2856.91,2331.08
16293,2858.06,2331.71
16295,2859.29,2332.39
16297,2859.96,2332.88
16299,2861.01,2333.56
16301,2862.10,2334.34
16303,2863.15,2335.10
16305,2864.16,2335.88
16307,2865.28,2336.46
16309,2866.38,2337.11
16311,2867.45,2337.92
16314,2868.57,2338.85
16316,2869.67,2339.45
16318,2870.86,2340.05
16320,2872.06,2340.65
16322,2873.34,2341.38
16324,2874.67,2342.17
16326,2876.00,2343.00
16328,2877.41,2343.73
16330,2878.69,2344.17
16332,2880.07,2344.80
16334,2881.35,2345.53
16336,2882.60,2346.34
16339,2883.93,2346.89
16341,2885.16,2347.46
16343,2886.43,2348.27
16345,2887.63,2348.97
16347,2888.73,2349.52
16349,2889.90,2349.89
16351,2891.28,2351.11
16353,2892.14,2351.71
16355,2893.14,2352.36
16357,2894.13,2352.99
16359,2895.01,2353.59
16361,2895.93,2354.32
16364,2896.92,2355.10
16366,2897.78,2355.78
16368,2898.64,2356.38
16370,2899.47,2356.98
16372,2900.28,2357.73
16374,2901.14,2358.57
16376,2902.05,2359.43
16378,2902.86,2360.21
16380,2903.78,2361.05
16382,2904.82,2361.88
16384,2905.78,2362.90
16386,2906.77,2363.55
16389,2907.84,2364.36
16391,2908.86,2365.17
16393,2909.93,2366.00
16395,2910.97,2366.89
16397,2912.12,2367.75
16399,2913.19,2368.64
16401,2914.28,2369.44
16403,2915.30,2370.25
16405,2916.34,2370.98
16407,2917.78,2372.00
16409,2918.61,2372.73
16411,2919.68,2373.69
16414,2920.80,2374.45
16416,2921.79,2375.18
16418,2922.76,2375.91
16420,2923.70,2376.69
16422,2924.85,2377.53
16424,2925.97,2378.31
16426,2927.22,2379.14
16428,2928.39,2380.06
16430,2929.64,2381.00
16432,2930.71,2381.67
16434,2931.70,2382.22
16436,2932.83,2382.85
16439,2933.79,2383.89
16441,2934.81,2384.72
16443,2935.93,2385.43
16445,2937.00,2386.05
16447,2938.25,2386.73
16449,2939.45,2387.46
16451,2941.07,2388.56
16453,2941.95,2389.31
16455,2943.02,2390.10
16457,2944.14,2390.85
16459,2945.16,2391.51
16461,2946.20,2392.34
16464,2947.14,2393.25
16466,2948.08,2394.22
16468,2949.12,2395.08
16470,2950.09,2395.94
16472,2951.08,2396.77
16474,2952.04,2397.66
16476,2952.93,2398.49
16478,2953.90,2399.46
16480,2954.89,2400.53
16482,2955.90,2401.70
16484,2956.79,2402.95
16486,2957.78,2403.74
16489,2958.72,2404.57
16491,2959.69,2405.27
16493,2960.73,2406.11
16495,2961.77,2407.10
16497,2962.68,2408.25
16499,2963.68,2409.11
16501,2964.74,2409.97
16503,2965.79,2410.85
16505,2966.91,2411.82
16507,2968.47,2413.05
16509,2969.33,2413.75
16511,2970.53,2414.69
16514,2971.60,2415.57
16516,2972.78,2416.36
16518,2973.90,2417.14
16520,2975.07,2418.10
16522,2976.14,2419.12
16524,2977.21,2420.11
16526,2978.46,2420.82
16528,2979.63,2421.49
16530,2980.86,2422.41
16532,2982.01,2423.11
16534,2983.16,2423.82
16536,2984.33,2424.52
16539,2985.40,2425.22
16541,2986.52,2426.11
16543,2987.56,2426.58
16545,2988.68,2427.10
16547,2989.81,2427.70
16549,2990.80,2428.30
16551,2992.10,2428.98
16553,2993.17,2429.60
16555,2994.37,2430.20
16557,2995.54,2430.67
16559,2996.82,2431.27
16561,2998.18,2431.95
16564,2999.61,2432.71
16566,3000.44,2433.18
16568,3001.54,2433.83
16570,3002.66,2434.40
16572,3003.65,2434.92
16574,3004.67,2435.47
16576,3005.79,2436.18
16578,3006.78,2437.01
16580,3007.82,2437.61
16582,3008.76,2438.16
16584,3009.62,2438.86
16586,3010.62,2439.62
16589,3011.48,2440.37
16591,3012.31,2441.26
16593,3013.12,2442.02
16595,3013.98,2442.75
16597,3014.84,2443.66
16599,3015.73,2444.50
16601,3016.69,2445.36
16603,3017.55,2446.06
16605,3018.46,2446.74
16607,3019.38,2447.70
16609,3020.32,2448.62
16611,3021.31,2449.45
16614,3022.32,2450.23
16616,3023.34,2450.94
16618,3024.38,2451.74
16620,3025.77,2452.76
16622,3026.52,2453.54
16624,3027.54,2454.59
16626,3028.79,2455.63
16628,3029.99,2456.54
16630,3031.22,2457.48
16632,3032.39,2458.26
16634,3033.64,2458.94
16636,3034.79,2459.72
16639,3036.04,2460.48
16641,3037.29,2461.16
16643,3038.47,2462.10
16645,3039.56,2462.72
16647,3040.66,2463.40
16649,3041.75,2464.24
16651,3042.85,2464.94
16653,3043.89,2465.77
16655,3045.06,2466.43
16657,3046.34,2467.21
16659,3047.70,2467.83
16661,3048.92,2468.46
16664,3050.10,2469.01
16666,3051.14,2469.66
16668,3052.16,2470.49
16670,3053.25,2471.20
16672,3054.27,2471.93
16674,3055.21,2472.55
16676,3056.23,2473.44
16678,3056.82,2474.01
16680,3057.74,2474.82
16682,3058.60,2475.58
16684,3059.54,2476.36
16686,3060.48,2477.04
16689,3061.52,2477.87
16691,3062.48,2478.81
16693,3063.47,2479.83
16695,3064.54,2480.77
16697,3065.46,2481.63
16699,3066.40,2482.54
16701,3067.26,2483.27
16703,3068.12,2484.16
16705,3069.06,2484.92
16707,3069.94,2485.72
16709,3070.85,2486.74
16711,3071.74,2487.52
16714,3072.81,2488.44
16716,3073.83,2489.40
16718,3074.90,2490.26
16720,3076.15,2491.15
16722,3077.35,2491.98
16724,3078.60,2492.82
16726,3079.75,2493.63
16728,3080.95,2494.54
16730,3082.25,2495.40
16732,3083.82,2496.65
16734,3084.86,2497.46
16736,3086.08,2498.42
16739,3087.39,2499.41
16741,3088.64,2500.30
16743,3089.87,2501.24
16745,3091.01,2502.15
16747,3092.00,2503.12
16749,3093.07,2503.95
16751,3094.09,2504.79
16753,3095.19,2505.67
16755,3096.44,2506.66
16757,3097.48,2507.55
16759,3098.52,2508.52
16761,3099.57,2509.32
16764,3100.69,2510.11
16766,3101.70,2511.33
16768,3102.83,2512.09
16770,3104.13,2512.95
16772,3105.30,2513.76
16774,3106.53,2514.64
16776,3107.57,2515.56
16778,3108.59,2516.63
16780,3109.68,2517.56
16782,3110.81,2518.50
16784,3111.77,2519.36
16786,3112.71,2520.25
16789,3113.99,2521.37
16791,3114.72,2522.13
16793,3115.73,2523.15
16795,3116.80,2524.01
16797,3117.79,2524.84
16799,3118.76,2525.65
